Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
245.2,20.434,33686.04,0.38888,0.20478
245.3,20.442,33659.93,0.38923,0.20508
245.4,20.45,33641.69,0.38957,0.20537
245.5,20.459,33618.71,0.38991,0.20565
245.6,20.467,33580.93,0.39025,0.2059
245.7,20.475,33546.63,0.39059,0.20618
245.8,20.484,33525.28,0.39093,0.20646
245.9,20.492,33486.34,0.39127,0.20675
246,20.5,33468.18,0.39161,0.20703
246.1,20.509,33445.06,0.39195,0.20732
246.2,20.517,33423.22,0.39229,0.20761
246.3,20.525,33411.22,0.39263,0.20789
246.4,20.534,33386.7,0.39297,0.20818
246.5,20.542,33358.34,0.39332,0.20846
246.6,20.55,33324.19,0.39366,0.20874
246.7,20.559,33282.63,0.394,0.20901
246.8,20.567,33258.66,0.39434,0.20929
246.9,20.575,33246.92,0.39469,0.20956
247,20.584,33228.26,0.39503,0.20984
247.1,20.592,33216.84,0.39537,0.2101
247.2,20.6,33208.09,0.39572,0.21036
247.3,20.609,33195.64,0.39606,0.21063
247.4,20.617,33194.22,0.3964,0.2109
247.5,20.625,33183.28,0.39675,0.21118
247.6,20.634,33180.7,0.39709,0.21144
247.7,20.642,33168.74,0.39743,0.21014
247.8,20.65,33155.58,0.39777,0.21044
247.9,20.659,33147.38,0.39812,0.21072
248,20.667,33112.67,0.39846,0.21101
248.1,20.675,33082.55,0.39881,0.21128
248.2,20.684,33068.12,0.39914,0.21156
248.3,20.692,33053.25,0.39949,0.21184
248.4,20.7,33023.62,0.39983,0.2121
248.5,20.709,33002.75,0.40017,0.21238
248.6,20.717,32986.01,0.40052,0.21265
248.7,20.725,32957.33,0.40086,0.21292
248.8,20.734,32929.53,0.4012,0.21319
248.9,20.742,32895.99,0.40155,0.21346
249,20.75,32858.13,0.40189,0.21372
249.1,20.759,32827.85,0.40223,0.21398
249.2,20.767,32803,0.40258,0.21423
249.3,20.775,32778.91,0.40292,0.21448
249.4,20.784,32761.05,0.40326,0.21472
249.5,20.792,32751.73,0.4036,0.21497
249.6,20.8,32740.83,0.40395,0.21522
249.7,20.809,32727.16,0.4043,0.21543
249.8,20.817,32713.07,0.40464,0.21555
249.9,20.825,32694.22,0.40498,0.21581
250,20.834,32669.84,0.40534,0.21608
250.1,20.842,32634.75,0.40568,0.21634
250.2,20.85,32606.73,0.40603,0.2166
250.3,20.859,32573.4,0.40638,0.21686
250.4,20.867,32548.27,0.40672,0.21711
250.5,20.875,32528.92,0.40706,0.21736
250.6,20.884,32497.13,0.40741,0.21762
250.7,20.892,32461.85,0.40775,0.21786
250.8,20.9,32435.95,0.4081,0.21811
250.9,20.909,32405.36,0.40845,0.21836
251,20.917,32390.4,0.40879,0.21857
251.1,20.925,32377.36,0.40913,0.21877
251.2,20.934,32369.67,0.40947,0.21899
251.3,20.942,32359.44,0.40982,0.21922
251.4,20.95,32331.25,0.41016,0.21946
251.5,20.959,32316.73,0.41051,0.21969
251.6,20.967,32301.29,0.41085,0.21993
251.7,20.975,32293.73,0.41119,0.22014
251.8,20.984,32285.1,0.41154,0.21178
251.9,20.992,32266.28,0.41188,0.21226
252,21,32245.16,0.41223,0.21249
252.1,21.008,32227.39,0.41257,0.21271
252.2,21.017,32202.67,0.41292,0.21295
252.3,21.025,32171.58,0.41327,0.21317
252.4,21.034,32139.29,0.41361,0.21341
252.5,21.042,32113.21,0.41396,0.21361
252.6,21.05,32070.62,0.4143,0.21385
252.7,21.059,32034.22,0.41465,0.21406
252.8,21.067,31995.71,0.415,0.21428
252.9,21.075,31962.96,0.41534,0.2145
253,21.084,31928.18,0.41569,0.21472
253.1,21.092,31887.29,0.41604,0.21494
253.2,21.1,31842.36,0.41638,0.21515
253.3,21.109,31800.62,0.41673,0.21537
253.4,21.117,31763.08,0.41707,0.21558
253.5,21.125,31731.25,0.41742,0.2158
253.6,21.134,31716.51,0.41776,0.216
253.7,21.142,31703,0.41811,0.21622
253.8,21.15,31696.16,0.41846,0.21643
253.9,21.159,31684.68,0.41881,0.21664
254,21.167,31673.08,0.41915,0.21685
254.1,21.175,31670.77,0.41949,0.21706
254.2,21.184,31662.1,0.41984,0.21726
254.3,21.192,31635.09,0.42018,0.21747
254.4,21.2,31584.54,0.42053,0.21767
254.5,21.209,31568.79,0.42088,0.21788
254.6,21.217,31560.42,0.42123,0.21808
254.7,21.225,31542.95,0.42157,0.21828
254.8,21.234,31521.73,0.42193,0.21847
254.9,21.242,31498.76,0.42227,0.21866
255,21.25,31466.7,0.42262,0.21885
255.1,21.259,31425.29,0.42297,0.21904
255.2,21.267,31389.91,0.42332,0.21923
255.3,21.275,31346.88,0.42367,0.21943
255.4,21.284,31310.17,0.42401,0.21962
255.5,21.292,31278.77,0.42436,0.21982
255.6,21.3,31226.94,0.42471,0.22001
255.7,21.309,31202.99,0.42506,0.21996
255.8,21.317,31193.39,0.42541,0.21998
255.9,21.325,31185.38,0.42575,0.22017
256,21.334,31172.84,0.4261,0.22037
256.1,21.342,31159.35,0.42645,0.22056
256.2,21.35,31116.72,0.4268,0.22075
256.3,21.359,31082.08,0.42715,0.22093
256.4,21.367,31039.27,0.4275,0.22112
256.5,21.375,30990.91,0.42784,0.22129
256.6,21.384,30957.51,0.42819,0.22137
256.7,21.392,30940.44,0.42854,0.22108
256.8,21.4,30925.28,0.42889,0.22098
256.9,21.409,30908.97,0.42923,0.22119
257,21.417,30889.88,0.42958,0.22137
257.1,21.425,30859.71,0.42994,0.22156
257.2,21.434,30812.62,0.43029,0.22173
257.3,21.442,30782.83,0.43063,0.22191
257.4,21.45,30760.71,0.43098,0.22209
257.5,21.459,30736.67,0.43133,0.22227
257.6,21.467,30700.84,0.43168,0.22245
257.7,21.475,30678.51,0.43204,0.22262
257.8,21.484,30669.42,0.43238,0.22279
257.9,21.492,30656.81,0.43273,0.22296
258,21.5,30615.91,0.43309,0.22313
258.1,21.509,30558.37,0.43343,0.2233
258.2,21.517,30516.07,0.43378,0.22346
258.3,21.525,30479.18,0.43414,0.22362
258.4,21.534,30433.83,0.4345,0.22376
258.5,21.542,30382.91,0.43485,0.21688
258.6,21.55,30350.81,0.43519,0.2163
258.7,21.559,30322.39,0.43554,0.2165
258.8,21.567,30298.42,0.43589,0.21665
258.9,21.575,30273.12,0.43624,0.21683
259,21.584,30241.88,0.43658,0.21699
259.1,21.592,30198.67,0.43694,0.21715
259.2,21.6,30178.07,0.43728,0.21732
259.3,21.609,30158.94,0.43764,0.21749
259.4,21.617,30139.74,0.43799,0.21764
259.5,21.625,30128.36,0.43834,0.21779
259.6,21.634,30122.92,0.43869,0.21795
259.7,21.642,30112.27,0.43904,0.2181
259.8,21.65,30088.21,0.43939,0.21824
259.9,21.659,30030.97,0.43975,0.21839
260,21.667,29980.64,0.4401,0.21854
260.1,21.675,29944.28,0.44045,0.21869
260.2,21.684,29913.44,0.4408,0.21884
260.3,21.692,29865.21,0.44115,0.21898
260.4,21.7,29812.38,0.44151,0.21914
260.5,21.709,29746.15,0.44186,0.21927
260.6,21.717,29703.43,0.44221,0.21939
260.7,21.725,29677.82,0.44256,0.21952
260.8,21.734,29656.91,0.44292,0.21966
260.9,21.742,29633.42,0.44327,0.21981
261,21.75,29618.28,0.44362,0.21995
261.1,21.759,29598.38,0.44396,0.22009
261.2,21.767,29572.23,0.44431,0.22024
261.3,21.775,29528.3,0.44467,0.22037
261.4,21.784,29497.53,0.44502,0.2205
261.5,21.792,29474.44,0.44538,0.22062
261.6,21.8,29443,0.44574,0.22074
261.7,21.809,29402.95,0.44608,0.22087
261.8,21.817,29357.8,0.44643,0.22097
261.9,21.825,29312.94,0.44679,0.22109
262,21.834,29279.34,0.44714,0.22121
262.1,21.842,29239.37,0.44749,0.22134
262.2,21.85,29201.59,0.44784,0.22147
262.3,21.859,29166.59,0.4482,0.22159
262.4,21.867,29137.1,0.44855,0.2217
262.5,21.875,29105.37,0.4489,0.22181
262.6,21.884,29075.68,0.44926,0.22193
262.7,21.892,29049.02,0.44962,0.22204
262.8,21.9,29011.21,0.44997,0.22214
262.9,21.908,28947.96,0.45033,0.22225
263,21.917,28902.26,0.45068,0.22237
263.1,21.925,28871.06,0.45105,0.22247
263.2,21.934,28840.38,0.4514,0.22256
263.3,21.942,28811.81,0.45175,0.22267
263.4,21.95,28752.83,0.45211,0.22277
263.5,21.959,28685.74,0.45247,0.22288
263.6,21.967,28644.64,0.45282,0.22297
263.7,21.975,28631.42,0.45318,0.22306
263.8,21.984,28624.17,0.45354,0.22314
263.9,21.992,28609.64,0.45389,0.22322
264,22,28589.57,0.45425,0.2233
264.1,22.009,28545.5,0.4546,0.22335
264.2,22.017,28496.08,0.45496,0.22335
264.3,22.025,28460.68,0.45531,0.22343
264.4,22.034,28419.14,0.45567,0.22353
264.5,22.042,28362.93,0.45602,0.22361
264.6,22.05,28301.08,0.45637,0.2237
264.7,22.059,28249.54,0.45674,0.2238
264.8,22.067,28205.04,0.4571,0.22388
264.9,22.075,28159.58,0.45745,0.22397
265,22.084,28130.42,0.45781,0.22406
265.1,22.092,28113.77,0.45817,0.22415
265.2,22.1,28091.16,0.45853,0.22423
265.3,22.109,28063.07,0.45889,0.22431
265.4,22.117,28038.45,0.45925,0.22439
265.5,22.125,27980.19,0.45961,0.22446
265.6,22.134,27901.07,0.45997,0.22454
265.7,22.142,27852.29,0.46033,0.22461
265.8,22.15,27820.14,0.46068,0.22467
265.9,22.159,27794.62,0.46105,0.22473
266,22.167,27718.3,0.4614,0.22479
266.1,22.175,27633.15,0.46176,0.22486
266.2,22.184,27596.79,0.46211,0.22492
266.3,22.192,27569.78,0.46247,0.22499
266.4,22.2,27555.24,0.46283,0.22505
266.5,22.209,27540.56,0.46319,0.22511
266.6,22.217,27509.46,0.46355,0.22516
266.7,22.225,27444.45,0.46391,0.22522
266.8,22.234,27416.16,0.46426,0.22527
266.9,22.242,27362.42,0.46462,0.22533
267,22.25,27299.93,0.46499,0.22538
267.1,22.259,27239.31,0.46535,0.22544
267.2,22.267,27199.62,0.4657,0.22549
267.3,22.275,27145.05,0.46607,0.22554
267.4,22.284,27090.47,0.46643,0.2256
267.5,22.292,27065.87,0.46679,0.22565
267.6,22.3,27046.2,0.46715,0.22569
267.7,22.309,27033.09,0.46751,0.22574
267.8,22.317,27015.94,0.46787,0.22578
267.9,22.325,26947.12,0.46824,0.22583
268,22.334,26869.64,0.4686,0.22587
268.1,22.342,26803.51,0.46897,0.22592
268.2,22.35,26759,0.46933,0.22596
268.3,22.359,26695.06,0.46969,0.226
268.4,22.367,26645.2,0.47005,0.22604
268.5,22.375,26619.15,0.47041,0.22608
268.6,22.384,26584.21,0.47078,0.22611
268.7,22.392,26534.56,0.47114,0.22614
268.8,22.4,26475.03,0.47151,0.22618
268.9,22.409,26416.54,0.47187,0.22621
269,22.417,26382.55,0.47224,0.22625
269.1,22.425,26322.52,0.4726,0.22627
269.2,22.434,26245.98,0.47297,0.22627
269.3,22.442,26193.54,0.47333,0.22029
269.4,22.45,26139.2,0.47369,0.22048
269.5,22.459,26070.78,0.47405,0.22051
269.6,22.467,26051.23,0.47442,0.22055
269.7,22.475,26035.3,0.47479,0.22059
269.8,22.484,26007.72,0.47516,0.22061
269.9,22.492,25901.62,0.47554,0.22066
270,22.5,25526.77,0.47609,0.22067
270.044,22.504,14117.84,0.48516,0.21945
